Masked Well Name,Fuel Type,Fuel Value,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100
Shelby 3H,Diesel,108238.53866666665,121281.30470120405,102126.59487340493,125020.52836469973,125126.51652888302,104999.5113765095,117425.52784905478,108640.8543047533,114455.93457990598,111191.14086593091,113566.86420586839,106603.5258286469,100946.6389898084,107939.28784983074,106104.88112044646,104917.1427649806,127214.40764959373,130683.79590490232,107219.80329712162,136297.34348767443,104352.81361705124,118065.40952432109,111123.6827931183,114677.84923093705,133126.3074824687,103659.95717501183,95082.77448330222,111288.21750657508,104055.29399226958,110757.93680965103,109493.21101983696,114818.86220878594,123477.98312809528,121752.96113289896,110859.04425430945,116158.06245145304,125254.22427630857,119299.01071674745,104428.36587911325,109511.3444016614,110589.38128625021,111591.5518092241,111462.05271280241,107344.73868715111,122370.27268793264,116318.6105089021,117597.8949670709,109696.05929269134,111194.03042181546,110941.15531416978,120177.9904731233,116923.58280461129,115338.41282959876,105958.46719557224,117149.45905310487,105910.51887408644,97621.16682719742,107719.29407809612,102942.1737824498,110383.96359948705,129550.83643640547,119449.57521561143,111548.09720239766,108646.85545774893,107666.88804517672,101322.93213956665,107775.7804071362,114757.98486593988,107020.97260788137,111274.86716141115,100184.72568145304,115064.16004082566,101752.07751107082,109608.3773056174,111705.8172616557,107172.99810331872,100962.94449402572,107278.19072419738,125135.648432848,113090.3373457519,115102.99783240596,115705.28651713762,92515.62223376549,115256.39523758832,111810.19563166349,122996.04975752803,132638.58352344256,113385.54678931847,107683.03521251575,102367.70299390562,108485.30237611111,100201.29513869266,113302.94258451492,106388.86713821437,100903.5684458595,115880.85381749614,108702.05936943529,101525.31994224654,123060.15847691805,100683.21195688607,106153.13463910656
Oldham 2H,Diesel,63780.09278571428,65337.604014036,74968.8067888088,76031.69222715274,70093.27729042196,62772.68591473664,52162.81572987044,71518.89327468995,66646.85187395973,75650.1821565042,65820.04511445342,59222.33947038564,71733.1016746755,67258.38247666169,64493.62040662774,61176.80660880649,55344.49883544056,84289.44635908556,68550.35009190175,63858.23455880214,62201.988532145195,63310.06866127344,66535.97266958388,67336.73924474392,67720.17158998906,64969.43633938251,60979.74516126049,58584.971340738426,69400.23065315797,60941.504081829065,54703.455649565534,64524.953079918494,69473.12656411984,66687.98392269365,59460.506616240666,61167.71458202416,69627.69355863775,67430.85318032169,66241.31184125619,87815.92122813434,64698.63126449698,71158.63296345557,65754.96484544389,71702.86735831194,63455.943008878836,61775.51514312204,62756.62884589375,66771.91626181648,56018.17915618394,74590.64883841151,71674.30732984268,61081.702294639705,59866.98543620099,66733.85387963588,78955.35690633427,59931.74355878652,70368.17125163613,83739.72067811179,76491.83157570881,70224.43077000135,83677.52284878136,60702.38437789115,56549.75703033962,67739.06652855052,80065.72276085985,69987.4313552669,68721.08449650541,73340.13505963223,59446.56108414881,55922.78634633584,67512.07938550194,71445.92446236049,63452.57361375895,56469.054280970784,83365.69742057868,70256.71465418088,61375.70279858863,71727.11172203811,89748.44360855572,59585.16673043119,86347.34229867783,60377.74717562081,67257.2002292822,70210.92708856532,85867.23439883164,62411.834613115585,66219.85505099883,95197.13776782039,67748.23836058921,73387.83106129829,67284.13682375505,77132.67640156293,77568.65186531203,56905.6339333463,64402.02402913791,92112.29201908833,54564.20149779959,62235.35991595873,63392.308851027046,66522.82903055458,69554.10865806087
Screven 4H,Diesel,95661.24383333333,88627.7465813641,96761.38631787224,94328.5068469758,87540.04846951422,91888.66003886875,96429.68872649025,102803.62558051573,88297.36368372632,95102.54047556716,94246.02741242979,95236.85882959048,107469.64303339428,90019.22659329412,96589.41882664584,88569.98222758125,89699.95380108268,94742.0258118854,93829.8736040031,86236.37357521655,97972.86814322736,104424.97046472479,90449.77866823097,94041.10121908046,100477.15379245894,94705.88452161076,92790.18919397144,96338.46458307064,66070.99949183068,94725.02009172198,96888.98530662608,86062.84416029122,95511.6176883369,94390.95923946735,88588.00563053736,92432.73981681581,96842.24743722945,97674.29248506934,92780.71428637017,91697.13506976784,100791.93964663464,93429.01908401548,89324.60886186108,101747.09605674591,88497.20681547606,88805.53995516054,89218.53652847542,99970.10949772295,91399.29739838939,101829.50394247849,101082.1384196815,83839.07047951322,85491.94614395773,94576.47913836486,89070.30395928482,90236.45764625899,86159.93237508695,88731.58067949506,92464.74739756862,95579.35081537701,93932.7843467279,98131.49576001012,96583.34356474706,87189.88456095758,85769.90593972203,98899.82439649047,87515.66362618386,82477.30261717613,99396.25303110259,94150.37242487738,94199.76229889783,98223.44955030149,85740.6398352301,104261.00050556235,84959.54095687724,89606.6925974768,94819.27927839661,93399.92260604649,89117.34620382328,95252.59061042605,90795.57649263804,102375.87719545755,87248.02058454319,97393.44373873495,93521.8108190258,87278.36361614868,108400.7814676581,96473.85909047016,102189.6516936204,94723.76790460075,86243.3618597171,92754.84094479952,93621.28598408512,91221.11276959837,92559.46590718887,102935.90807645637,91237.15334014347,90866.7360324163,93515.5457538295,100018.24919090033,94479.08265506232
Montgomery 1H,Diesel,84016.19499999999,92004.15639536154,80815.16484523445,89036.26861251603,85236.37055797585,88281.17196969411,90133.36927269942,95586.81903494963,90472.75084766315,82749.53435029616,93541.43658730896,90740.21823294328,86443.45548035481,91367.78918152484,90462.07145112359,81279.0819330878,84701.21330120885,83877.49429977308,80845.03359097958,85246.14675234415,90545.83772519768,86639.78545519184,87440.82050829192,77142.55823777543,75893.87349921177,93480.22961284513,84194.87340721476,79605.6058853539,87642.15205480366,89810.00954388668,83452.54639279441,83091.4234171793,76101.79556596703,80435.1552613826,74660.59355967943,70988.03043522873,78736.54273129467,90982.86063809217,79870.94488038607,84839.02504026906,90157.10036206385,86945.84422414102,94553.73842581439,89744.92479232149,77837.75239799797,84225.62598628168,77280.92861181447,96313.18698246611,91102.41050996186,89187.60068630397,84012.98239441213,94323.97683982932,97062.67854449395,87962.70774089058,87327.498231056,83913.84952951752,86203.91722191605,86280.46310788249,78709.54259524253,80597.65641893774,81039.47891582937,75841.92897470614,93178.87921853503,90906.42388465776,88780.6968554344,97523.60758785768,84857.23377712266,80381.93047375741,78014.21012956426,85323.60323160488,81862.13233029749,81641.55648228603,95111.88490595689,90270.99709880372,87125.48291956342,87736.59356603814,92168.32132508256,84357.06884172473,82837.34829505572,87126.18726208244,86696.35649721898,92207.20012399534,83393.2496612872,95724.2126126078,82942.05630281322,87317.99905765126,84389.33067938572,91214.8012021951,85706.73262692966,88944.69674356906,82369.22456626744,81022.16524534034,82519.93103427943,80796.42105232047,86156.4883588173,84661.73278011929,87373.82605127976,84191.85236980958,83478.7570108743,92295.25103656176,85472.52418447481
Adams 5H,DGB_Diesel,62394.27333333333,60044.563602215836,60972.51325249209,62748.78179786128,57962.64145510423,56063.9676014492,71493.9370590462,55826.83217692387,61664.26711422204,59012.65775305129,59460.29690347988,43121.41595993233,73569.25623272921,48250.51596225495,78784.66300290522,54465.034879479186,74461.66100826189,55486.29050394221,61628.40658189759,51982.982662188835,46402.66857548554,57771.73278018929,41176.66341546912,65185.98783356428,73676.58630457733,69619.23943500499,63937.66707970633,74782.2026948874,71256.19568085672,58763.2970973044,62676.0861321538,65829.67447026155,84187.24291819705,46453.38387388734,63520.07002207493,63829.47058695114,72581.01704163535,60311.049303064225,63369.960969453256,66167.32947225157,64751.35572965188,69861.31653171258,80711.75707356023,55956.43157547876,47892.76218423223,70848.9962849811,65643.48966197837,70329.08514529491,51004.9240009321,51439.59585946042,69422.78443355535,39296.43658523573,65282.89938222359,64058.21927278098,66017.00767433702,46645.94888237489,61107.848066788654,83826.05780656397,60720.90327704853,69864.53050052507,56959.10020997223,70109.03500708476,73108.10557339306,55033.35816271314,93727.1078510567,65708.52941467796,57334.55534558962,37517.846948901744,46858.395092788924,54374.42042768014,68748.07453746886,63819.47337503224,63581.754669772745,52802.45609235179,54712.64914496263,57277.389747936504,70685.44670487044,58765.03336993945,53781.80484144309,75425.00622082254,71199.456337963,56089.46579085932,69209.91339814797,62041.726710270465,74984.90918801595,55432.47147536554,89155.29570395542,60897.96406922848,67272.34079143546,69510.32204889228,76971.34344367035,73029.94416758929,82276.3421361489,68374.6748286457,48451.26823701971,65206.76091663875,48894.27233040184,56835.80360450046,55143.69411379237,45919.25785025198,63466.619150082006
Northern Islands 2H,DGB_Diesel,98762.754,81415.40741770866,91538.35472550243,113313.05771315726,88925.31810168797,99834.58719496809,103766.21304803323,109334.30846166097,113406.82299733351,97226.99506818065,116590.26824865457,69188.3689726504,124225.0655097764,72227.73854516826,137741.85585601567,87531.26026530466,126285.82591009774,69141.31268669553,78960.63692060651,71014.00187455182,77660.67552948916,115189.12734659691,64671.886052302085,79267.34220819765,88685.77393858526,123943.56080848136,102559.95029774604,93326.94108889974,104551.21461690048,109091.91128372842,68489.9357290981,108780.8892922123,88033.67594401771,48584.26477419666,63047.682090437534,99356.68940440957,115243.08472430041,110040.70558116426,113039.44857589524,80771.22213501259,111331.54508524777,120138.73665112926,119003.41205700971,97271.63568187003,75218.60589674725,70642.9307546209,99788.34933162603,87197.59043712115,84328.93691038288,67888.19914587308,121110.87450593601,46788.144259610584,78811.17438207047,100293.55044411558,94385.28360648161,79691.0521053419,98673.76533120262,110912.44952359356,124562.58418463978,86917.37017625586,145684.00329394234,96912.26211184793,114051.6338038669,112171.12782742958,138288.91827286498,93323.0565557269,94420.36071820806,55730.54655587809,64463.77194579146,120073.93116323758,119289.30368819604,113673.62123418928,91093.66772124132,110291.09327039009,73793.59882059938,75350.92853215344,119500.69835242078,81276.15210187438,81293.21949609811,131651.6437210867,85822.71365926978,58957.5663338205,93557.60833635296,109408.37940377364,90583.3634756966,92430.85653820782,106430.76829959995,90364.14955611082,88803.27756763513,92245.96121401868,99041.4633999784,86027.89083427978,86033.980615916,93976.69868027202,105303.19173223214,87301.39480395139,77857.70505342407,117895.14109080411,72268.21769986163,91347.25591720658,77935.3702805521
San Luis Obispo 4H,DGB_Diesel,107244.38699999999,82366.27103074024,98971.29614281372,113779.64927857903,105520.95624513774,110899.94034931966,139691.1031175728,130425.82440221886,115251.37677300083,101833.58190063704,110598.93973372353,81674.0135881412,135411.70268945242,77831.79398846641,123311.73932616226,71291.88325768609,132393.4501638143,98041.9747418992,96381.05197760848,83857.35390429826,99345.61201582897,118599.70555859835,63888.68396548096,90001.48342172425,129967.57571686224,130583.24989534775,116431.04273059942,102693.77092938499,129111.38773653544,125333.9540279989,79689.98339495268,128277.46445584204,115705.53080851184,61227.974367115945,82551.44442325072,72741.8380200911,127576.89676452691,131737.84142292623,124322.84903072039,90808.23330238,131758.26758170122,125567.00358168878,121814.63330673892,75600.06561548363,91268.99579445893,75980.47126597688,105582.3775089601,104282.31690685386,92484.07320492229,76000.49367466189,115845.0403042649,42258.6936175398,96912.66454093126,100323.99931142923,111093.95853548496,95098.7374848392,108610.09610327524,132189.60137496534,129873.07968726117,110673.8791455989,123813.52604649952,113205.28082340998,119019.79673534389,136679.78626777497,135273.18425412627,117581.36558230358,110827.12363724473,51747.239419750855,98134.03158405927,114369.05655031631,110957.9743091009,112330.44039650302,95405.53442525692,123363.1022682858,79118.40142230716,78766.1409990614,118955.89667169693,95420.93325076491,92730.40954674536,124320.10928209808,114633.94593369718,69313.54405643855,95433.73993907678,114779.91528915687,108584.75753569111,99681.24425877992,119619.72527201018,102687.90256237684,116037.23837371767,139815.93791131163,116956.2005614225,118682.91574168201,122187.34962987504,106908.74274910026,117332.23704117007,82063.41512683102,85148.52823848794,128685.07555808146,76664.14979294894,112089.17643754592,97116.89504468717
Clay 4H,Diesel,96190.4825,91270.58820243855,100332.22822376117,102534.87593503423,106973.97293952243,86649.74317700508,91851.14045316332,94379.38703644178,85858.06699800151,103332.7288502946,88422.89165799571,85883.2563013862,91914.41976750565,93811.77682965386,93891.16996069034,96850.90776835043,90787.34360375491,108671.02925285709,92317.79393503164,100971.8689029278,90519.9690957213,109022.29489550015,94146.22696451307,84096.5750651515,100010.6712258959,98199.81205061794,96198.092596927,88086.54288399026,102443.2043145471,95000.73184818617,94498.72410903637,92423.48816813738,113669.3859735954,103719.49201153638,91363.85722732468,87299.84101099205,96015.37717575133,106230.16129505851,103986.28835043931,90197.42560796753,88876.85099274607,95250.38003247023,96175.79079222884,99788.65868877081,97168.23005353005,102831.6323322195,93707.7916024659,101306.57222229741,115640.79537019462,102925.27348160467,90589.87973184549,89816.07868036386,124338.2833985065,92132.32660246428,93466.89517215315,92295.480579942,98061.172549704,106196.91037841343,115237.04056894722,104589.66953278412,96527.11813571739,105817.85035626013,115144.16737637519,82802.16994072893,93847.43444630438,99087.81533593542,100429.00738332556,113620.51613775647,96881.46776513309,85554.16466917,94147.58463203939,102753.68081863032,94690.36582248184,99500.30989643208,98315.57204137075,97921.4873978595,92180.28932541843,90525.1345620338,91929.28245137783,92101.03161784972,77821.25488543785,98110.04415401795,98682.72720437305,91208.65644197726,94661.13153376107,90365.98758878912,105011.36271119645,107043.69969785202,102302.23651138379,95655.4473384449,96950.8154344808,94730.45063958403,101471.57281053023,91438.22124845118,112218.95823376725,91354.62519382522,95409.07222238526,88978.51896621092,98592.20123962905,90727.64047165411,84870.52936550938
Dewey 1H,DGB_Diesel,92744.55116666666,63047.34730194459,80228.59988773441,121368.7844417759,74396.33618196234,108499.17604745248,96678.62615129442,111476.92996287422,97116.34999703943,82297.71280432229,88091.5863323422,73308.73700111387,84756.64904912125,71826.70314984498,98791.08923615229,84022.10932415913,102432.06826254413,75458.28391281549,82470.33226959685,74421.97429888726,86555.61398635461,93468.68646643138,60874.43231300042,71990.36978062283,104555.6624531463,119823.01915155748,79859.27838200986,78073.81665952998,95381.26956188474,104727.71818843704,69227.65321833194,92505.56572274883,91550.39479846726,56393.18544613895,67565.88160524375,48994.0484177736,97054.21312505132,96665.37098886487,81164.06687171054,83529.1068046822,91575.88894774184,90522.4383384501,90677.70267605929,84093.0298197534,75646.50101026734,60474.76165467129,82898.05600293727,85119.12263144607,86345.30474974329,63194.21919669185,93295.19824384952,44950.05206091791,65135.52097427682,83791.99446814535,86970.4164346265,72256.30612671639,97840.68416798004,84847.9968776376,110883.77917506757,79090.23746785609,96228.39881968948,85051.77760371049,109340.8699955988,101683.93520175797,85520.30559296167,94400.05776740187,87065.85856140307,55736.589349110494,72574.97355032155,107762.56467129209,105878.12004630482,79914.51460001487,91217.93016868402,89754.70078909135,75199.3826284156,76129.71962396892,66633.7914907904,63703.015080185854,70744.43934905874,105512.62863353618,85095.21480591838,57968.7317757604,86366.45081521229,104188.85484495753,79848.90974873664,91229.87727434695,95673.76364040242,80696.2064559421,87451.9987040855,102500.57487166434,98264.89709864827,107404.09387867729,96042.29174081229,88555.9555699576,109483.94664817174,87683.77977629381,81844.768608393,86315.03113928658,71283.44581244487,79209.04630886624,83720.5597341644
Jefferson 1H,Diesel,81927.764,91608.7857661925,75742.71057443113,78759.54740251969,98500.46812588794,80564.98206392667,83233.99679251661,85532.0407110124,86603.04016565658,93307.69313958785,81475.38877677228,99400.54444471587,69776.10953108061,75557.63104856141,75731.8913989597,80507.21899296659,84286.79760550414,77855.62387649926,80373.81729442488,77641.92823166022,77988.93614918341,79080.23039056722,88486.9340348135,85793.05030705994,74373.49716881075,87585.13890309165,80630.72045400676,78847.5816546466,84754.80686445493,79108.49285489337,86118.16451725861,85771.98287438967,76090.76339337177,72227.65224758102,88379.72145365675,74149.12549160031,82677.6272310184,94306.56961432469,80443.6007090197,86406.59384822092,100965.05804338209,90186.68365810867,87930.19559667775,74344.11698983317,79583.7642262847,82655.19750064355,75348.28833974029,84308.72991416782,82051.78375676008,78164.56970548134,67388.57346700136,84499.24730748046,84977.40404902998,88924.53828641078,100001.43520857606,95442.32367096235,71551.160606913,80558.68910282402,97539.47252487928,87391.49621647969,77763.40931545483,87147.62695244791,88345.58090687492,87505.57823741811,82387.63693487456,74929.53584104659,85462.43531932688,82975.02129019368,80893.28141793495,86092.081821144,83241.20013164697,89670.77691144466,74399.69767026578,77120.2023045706,86761.5713548256,87490.92282229531,86058.47040451175,83774.40685841496,78307.27739005799,83157.93456099863,83005.02305985804,90167.06374667108,90172.10977478193,79489.80804892204,80768.5338078374,78942.16368355961,71707.43228362285,90689.53264914776,79600.48175644825,84646.73893274029,74961.30279510102,115719.40738968764,87978.35865688474,80185.24807326832,85382.66479450934,83386.64840669895,70070.00015628565,89841.79186337948,74884.03823861628,87053.62115248808,77688.08325521697
Lake 2H,DGB_Diesel,128090.87333333331,124412.83049444122,118750.74142933775,153896.48677691273,133317.20229273205,146689.61949327955,155985.13120555927,126242.67008410253,163664.91743033027,109887.42911311911,151398.5925295054,112921.57028996793,131153.39220342317,97133.81116665906,134222.97782503738,85913.15883971703,170701.95489525382,124616.02356465343,131134.48193859195,96935.41185754562,88940.12832735064,160955.86724914852,90316.28762583806,94724.35106514838,176775.33341598645,154557.40031820466,122298.73103658648,128856.18061093445,133206.15768725376,169526.0015793302,68545.07772788349,170653.2499402487,161071.19897324103,73912.53168151509,120123.07752200039,118911.48982341649,152171.15265580462,122231.5410148339,167281.11709837642,115636.73132283596,156298.5671605396,164477.86560958854,163636.8892664913,105004.11118707023,147993.6272911734,93996.30788007428,162530.3003265458,135076.08558203912,115950.3429194901,80974.37292836347,132927.80682554274,64379.52381920618,123358.04555676844,135994.0444966449,126103.79508136361,126984.54591440744,137543.00419830228,173680.1588326722,177225.77006270603,166446.5647379907,163415.88510102194,155801.41715035745,139786.92050334893,133126.17074598424,149999.64740320924,127484.37088240228,109888.13110943417,72124.13265072758,113496.55937820817,172321.98871145654,156867.64002696105,146024.29796573072,146391.11027685044,127519.42929575716,106000.94021871283,112113.44616789461,118668.32216825934,115767.90885786155,106749.45763494789,124555.429414667,124998.37863182485,95718.79576320131,119676.14810891179,142264.63831066404,116542.2161820885,117725.40535742689,129582.08030298646,110971.48897835138,141602.26188264447,125551.9147681167,155669.7904369284,117597.71339919686,159843.39724223496,141580.0546775293,166085.46236550313,105015.02220037657,104915.65390273946,158420.9647472639,104065.97574297532,122794.72484600371,92183.23022506064
Clark 3H,DGB_Diesel,74992.24626190476,75694.988367931,69048.78282926319,75890.1412507473,83587.41475693425,81476.3742258934,82726.88865251424,100116.76152625059,70542.66698603514,75382.94424796462,77492.86641492053,58671.37698409593,85886.91049689488,62996.21587147599,91456.57707721613,73268.04209708322,79807.58567124447,80602.5941490465,78211.47452704058,55764.22945460577,63922.442768841225,76636.33187067667,59471.9689315035,65104.33397468786,96560.42949886536,84120.70770347968,78556.84069348128,64893.251960835165,90536.79696807102,79120.91163059321,68554.30681262375,77431.57019384492,98196.19147804512,64376.892746819394,69731.65760043361,64264.37330229727,80302.26874675203,82624.0109410152,82735.92817641939,62597.95766514616,84589.18393324537,80686.79471809331,87058.58988366838,71528.0602200142,69065.4506627463,65927.41864202969,103432.60799407527,79850.17535739887,75188.83743077044,60511.126950285696,97776.36440871413,42631.705523107,71859.6456955875,67759.13948519863,77664.13720423833,57350.22194717349,81589.91256517143,86031.07245083585,96262.07946695351,76024.72973177333,73587.97825466514,76690.8042602121,95097.54202118688,75645.97046747016,86595.57043810005,80081.56543284563,87352.55914129669,46624.66082198615,58325.42806631858,79853.96723694376,94488.51880094245,70035.79265519558,71737.45824709296,76963.18676676613,60044.23063857782,71292.23626715498,82060.8199260986,63844.01147873449,63750.15985813944,86468.0769948008,76679.79542571328,64346.629970601716,66982.87852336715,71107.21507706516,70546.23428353269,74375.76866644181,95700.13731039363,71785.21631128309,83441.75096980741,102187.49870334507,86214.90543325807,85348.65900758741,99545.98917959767,60648.10548365717,83338.8199034579,67930.34728205987,63355.14096205182,80021.08532460478,56550.469520044426,86145.43545126809,67742.82224182508
Chambers 5H,DGB_Diesel,85032.69792857142,67499.78229319926,71616.01710020255,103714.97349802451,77632.66545077259,102064.14304083498,96085.58812211381,96347.80150227238,95103.58822479972,83011.23257915213,88362.03641995235,70603.72377860732,74888.60511509578,72831.52915459797,98471.02992324918,54141.383245605066,95684.39267559857,72526.83259451605,78403.9747612288,64047.630905123544,74488.42656540006,99900.83058159244,56904.907008155555,65948.44534659566,101992.18441837915,97536.13126149532,78002.54647753785,77768.02524076668,72860.21865331822,74042.10838997515,66402.83700297828,98013.7448665891,91014.79549130583,47019.60488419493,64917.44178666718,62611.17147125961,96607.2688225203,84859.68019807871,85518.23619574192,83836.6488513385,86887.37627572559,91664.32099853085,86889.34008333043,67178.1711831472,73823.12429704008,72496.6161487605,82247.72252879731,90244.66832015786,80313.69543823402,66568.78550381021,91411.44471471931,47625.514518763935,74342.02793448062,77136.44210952254,82370.8092874783,63220.68096742013,87692.43116510363,95338.85518601096,96898.20025254377,87694.74373149901,103200.34963559537,86123.26678767682,80429.42170013634,99078.1430601301,92208.70795551513,89361.0281641187,72911.2399830345,62311.96990271775,69033.16273551225,100578.94702204311,95655.16483663002,87502.008110233,72060.63085600907,103351.41148542585,73149.2808792734,75373.6435155862,80299.13858280842,68209.36836525485,68979.99420761003,106012.02295599776,87822.10300237424,63364.10057883828,79078.8613298009,100099.3414981822,84184.48685395527,77453.43919552676,94526.1640091239,77097.58855903584,90429.34650982989,93540.56086942737,95378.13116874939,109819.70877323508,91182.1395505495,83402.14668610251,90651.09069478633,77881.21520969433,70001.08041560535,94282.42935260074,75772.47179435349,87421.07471875694,77842.53834845625
Plaquemines 1H,Diesel,128218.79933333336,133016.9830975396,130264.37852357484,102819.53783524,110400.70552736102,105419.35010001848,123667.52485028584,138083.79609378584,130803.8445483722,90016.69901950269,130764.28468583575,110386.34367156656,145350.2798224246,126865.30275964267,128833.35230431175,115107.53677403828,113959.53476432207,97425.86641138875,115519.97050358524,110864.20236963508,124490.83717262122,114639.29521605444,116042.08976769955,136700.6957692745,118165.72327275845,112243.32249360085,130047.83567362724,129339.11430836155,118162.44700879512,110121.5644854125,90688.23082399751,110630.28413700701,87227.79619665413,119002.83129937656,104817.09514614573,123724.95545098686,103320.59930490462,103134.51853743277,98399.02710039399,105617.91146696641,108037.39434594095,128855.45581977592,136187.31001890934,127035.54899131085,129311.30395595756,130076.46743069877,82327.14590138005,116352.1449509456,122877.72833722968,81754.64185008075,139041.27634714602,118831.2938148121,86710.59580133019,136603.56930887376,135601.81082362658,111130.41972357886,111792.40477947114,121886.20811497571,137703.26881043587,114414.37876356608,131928.86904208615,141482.1042679086,131677.26573189147,135234.86999910197,133817.49561394195,96329.90425778474,76698.13558688088,119710.77812988119,131555.75653623114,119134.87732462928,124805.90114238985,134489.14060524,97323.93083313784,128498.34108168077,128705.3782817794,107927.05737693212,132040.9324953389,106411.49321911273,135082.97462318718,135184.51408726006,141463.67227552654,128416.39643711547,127178.50437881333,136416.13761153194,97350.76378952619,129062.06282116665,126841.55381477879,122366.24217430058,89967.5393543016,104467.27554786696,102826.47999238738,127409.05126544688,122314.36332074931,135791.52948201186,139916.96504247084,128852.90395629246,137004.92462666295,110202.72245775168,125876.93583808687,116421.69203513965,124427.25095363442
Sac 2H,Diesel,106305.97416666667,105536.82063590428,95535.53292545833,100700.99570135665,122481.50169908343,106180.69331150704,93509.37102639046,118584.79397657278,96662.57876671955,102841.2104669922,121647.47905380331,111079.9961079788,103767.41404627045,95192.76618927851,107867.32328041062,101656.7999539677,108526.27309490413,103676.1095752384,97468.83741170383,95592.83232869332,96772.28264296512,100812.9473839977,99934.17072788051,93774.61396631201,110311.1589536968,114554.67804350384,102358.28678209105,105283.66408965306,99420.16828538457,115035.71960668925,107383.31958088082,97583.03211633983,93968.4846369711,124315.11629146016,117276.91342794252,122001.8587994217,127697.76520189375,109292.76715190179,96306.94016893003,106808.99980338619,118033.33793324992,102753.5249922596,94821.29369263578,107620.87840285363,103514.5319290392,93441.52130169372,98836.73896333497,113109.19966819062,112443.99004314397,98472.12681071617,108967.05888288547,94362.66577458642,105664.49293209512,108119.72713296585,102342.28587799317,107403.18058459833,104853.66665291859,103485.0611800969,128933.24809985847,97928.95277436206,95503.00456222177,90754.4229360515,100218.5964094577,97367.17668466165,97496.44404537698,92623.43898097529,100848.97022637252,89931.64550338358,101862.95635297125,93648.31289195408,111156.14952250963,106247.76886780345,97443.54255693243,111859.50082260143,109566.89032147158,123018.80641833553,101051.37430609419,107864.85363078263,112598.13099842434,100792.0809087293,103955.04338573861,116346.3476638408,89765.48472750725,99973.16808037677,94670.73404303048,105651.52720867496,91344.17433049675,102618.0774448763,121805.54951291977,110822.15931738963,105929.67891746634,106492.54732119122,95571.72538027349,102072.25341527336,101952.32525518593,107744.29258576855,103107.82841211653,110848.2939734841,98332.86993145688,100211.76186817995,112074.42029599402
Bourbon 4H,Diesel,161665.53500000003,161588.60760747906,165406.5942468167,159313.7063204348,165591.0498030639,170818.8782178282,155616.9804367133,156320.58343974437,172245.3801875233,163144.40562975785,156629.85993485444,156559.4204178903,166981.07924600953,167592.15256230335,161298.03979149016,169172.6762318627,162973.4187987949,158598.78029348122,158041.81073921287,162733.1361836646,159839.35432858582,162408.6435620278,175907.95739930973,160824.22251091056,155299.62859277776,165657.05031773885,162340.06057147248,159774.75756371047,160027.56793790447,155353.88025057316,155631.19959448028,158503.9697979957,164553.7650852789,158545.3107409077,162775.7229065791,155509.8704450795,161450.2335746709,160196.93292219087,172199.10139943086,170422.96605944523,166496.93871373238,159229.57355313658,170959.038026947,155604.75003703765,166414.17361366117,164067.75254804487,159681.70157690634,173889.01995592707,155516.39511676016,160406.58438378523,157760.71515719034,155971.9937903915,160861.16353466103,160656.57284751075,163686.07832681693,169258.84938542556,166317.87323435507,160372.8192717288,179873.02327873898,160502.44015642666,160478.90598753144,164131.64262937193,159393.4731730696,161420.73767426933,163505.19527043123,165316.68302498548,151686.05850473163,165941.05592287437,154753.36812148613,161516.3041122224,157930.22461477562,171940.5299764638,159819.78303278598,169394.16244795866,164960.41533099653,176160.35899955113,160199.67133209968,161891.35039382993,159815.40794685355,168661.29802095643,165093.88173120335,159758.02685234824,150088.96283984755,160973.43332152968,158488.00104101977,166870.0257423195,159498.11739170516,159348.62378334152,175693.45540906914,162572.93862200365,158861.81492109015,171436.76227935535,161252.54541769138,157475.82311532067,166749.50348728697,174913.9164797236,168260.0454646848,161094.33540473864,161234.96924862376,154769.52054672284,162317.9353614384
