Masked Well Name,Fuel Type,Fuel Value,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100
Shelby 3H,Diesel,108238.53866666665,127505.11536754556,103723.8476182626,120875.34258216653,118665.13986903083,108992.66403341207,119580.74668790128,103117.53764656914,108178.74749227753,105275.97579514187,116593.90790996408,104452.91713459748,104812.65981192983,101394.51705485121,105086.61896982962,107571.82104370999,127096.29756708458,130704.10193752935,103201.19083744005,133247.959561478,104537.76227564971,120397.48980566298,105681.20811125964,111855.18798562781,121294.70313517706,102230.87438965555,96394.45908440561,114984.9046433687,103472.21149407733,112137.7201558655,108915.74123064274,114386.48484221334,119572.19738251425,117120.95278946008,103859.47100557659,114703.68793534099,130629.0938938743,119399.88081848729,105964.2276327752,110636.19760930902,111041.3547463345,111276.99950234093,111934.61809750111,109552.11495611128,117971.466284978,110832.59492449077,112863.29474438241,103545.67751789934,106217.17369286474,111940.7852293689,116129.31064767568,113809.77278796802,114155.07694001023,104749.7551365054,121725.00496890034,105274.27457999795,92427.37871302241,106028.98327607209,105360.17074757391,111419.0278878435,123894.19780864911,121535.61509409365,115115.59589914785,108312.1868993598,104105.21742901539,104864.81374226717,117794.74169722605,112762.68369044737,110271.53128076099,116937.59622133977,95566.53998543265,112049.86794629601,104616.56584781625,113253.09239383588,111227.421662597,107912.32600478944,101531.25912530019,100011.4908788975,121242.10573143302,109650.60353823562,118875.76113053567,123473.37561092616,97958.15467393139,120228.10732092752,109839.8228183073,114617.64988170721,125384.73106173208,117259.853830864,100423.2511830317,104995.20589828904,103970.97592610294,105197.61444723107,112171.00785389493,107903.32161608539,99944.63793730635,107704.62351267699,111631.812518434,98988.42166636819,125966.97141745496,101360.66048893692,111094.7511078393
Oldham 2H,Diesel,63780.09278571428,64942.35336741082,73218.97374096987,76860.02331663456,67427.2164871772,64412.69932986294,52892.28160202492,70896.28771597502,65352.044591054684,74200.39761428782,65416.2568908698,58382.128352277585,70884.22834948517,67549.12731596373,65267.72031260217,61917.22315719305,56821.97427690397,82679.5409563367,67704.06467797628,63692.5827826455,62290.089624623615,61984.05848613957,67958.50814563737,72194.54345382402,68123.41281956597,64126.041752667414,60586.405393127294,59930.12823249304,69737.93889419766,58154.92726393322,57893.621835414175,64524.073107858414,68529.42872718276,65470.56727526146,61457.98023698077,61435.22404154822,68882.16295839936,67723.19519779479,65286.603430405645,87333.94950636213,63949.57675810384,70832.75930210024,68819.07057452442,74562.98334460787,62575.648015138155,58655.502376576325,61978.22509877767,64931.833201409725,56757.0079189548,71366.80582945398,72041.604485161,61270.81204127057,59233.94808009273,65854.58931961363,78882.90639049427,61649.97891326825,70167.32288916112,85508.3748525087,75724.27553854081,74190.97534125476,83933.88785348643,61467.23221308993,57351.82282179351,67605.32613783584,80399.03273497264,69703.172939917,69012.32073430902,75564.19923630742,59318.7505982373,55986.68126609169,69094.46742968308,72106.84029646238,65218.21355553814,57341.837096249714,82591.2282863745,72171.03598702233,61183.7731484273,68913.07792137907,91449.16641801392,58306.827646146994,87217.5826473691,60062.824191459666,68599.77632695665,70395.9184866839,87238.23776763937,62836.65742013752,66945.07189981721,94477.25436673526,72517.95730940021,72446.90285182804,69301.13157701792,75040.42950988947,76013.29290541106,56859.78523925718,65073.2519519139,88554.04703284574,54907.43790283778,62863.372905846736,62054.644872555305,67087.65212365858,69845.26145649706
Screven 4H,Diesel,108961.60600000003,120219.14194978256,113160.99319221039,107316.2461601948,107553.66081202868,94890.79643711074,119344.28250419891,124493.34161051773,98517.91914439596,107947.71225861093,108387.172413746,108576.77874695216,123818.18678920926,108758.71275422667,115196.68963834424,102262.3983066087,110573.64676900418,98028.44603445941,110313.88570772944,112462.91512624823,109704.8051513611,130375.28190106683,108689.68368155164,118118.0516188792,104945.24611552256,103330.41659046878,101347.13827575489,113878.98244777748,114517.57888858662,102620.1185922895,114608.15007430542,116770.12072717617,124425.44876192338,110910.12604234007,96630.51379562212,108047.81016831654,105305.06726514174,125117.04314011657,97077.23161379725,113388.85488316904,122853.69532909915,112743.731144106,110810.49979483265,111233.24360040524,103616.08035848232,106536.74165230198,117771.86467448021,102996.80177912654,111074.56468829727,119957.08853761447,115481.83987141342,112455.62537600558,93513.80214722898,125017.94809337804,115068.53742170466,101822.05836282292,113257.2218169392,109674.75645039519,100100.08996240159,101559.75256370305,121867.65885046078,108550.10674784382,119160.98440594024,115280.71684607536,97579.67129879605,113087.007503488,104934.98246351814,93332.48997303858,105066.67541173652,106944.21706887243,102300.67805305572,122220.07863919558,103809.7768622792,110631.59139935575,113060.31660107212,96185.25562319526,106348.69715953944,107601.33636598231,112921.49489237311,107740.64126923906,111362.49891920647,121345.53920096881,97293.31719027432,114335.52628193947,109692.67888453415,115326.95011844531,124867.22632585847,116998.3923410003,125034.42109303629,108527.08415833738,109562.97529793682,99044.59680665821,101008.77534159932,107353.40349799985,105838.26510764043,111573.40612181705,114537.53161423418,109814.0083970132,108743.0566622584,117630.38850334483,102138.48912890165
Montgomery 1H,Diesel,84016.19499999999,92171.78660488225,82609.64338867861,89008.56788450296,83712.38741206536,89188.17542570276,91110.7072928723,95674.43136307124,89985.66055816425,82733.12667503733,93402.9189187152,90376.27378306439,87924.90161998638,90018.02843668204,93330.12495053443,83735.73143118303,83921.91811043379,84586.45296921935,83126.43715557469,85707.9812395995,91147.9272699693,85692.34094198837,86935.83445230157,76704.05041415877,76070.69508777234,93399.501799665,85032.5922763929,78860.07625227656,88262.01741802665,90980.33058585358,83326.98522268128,80475.64888345268,78187.72567505212,81064.24252681811,74052.62240217681,70546.48171177506,78549.59873145704,90663.97150447321,79946.73984873643,83946.24040356815,88149.41279261652,83267.6224853729,93436.52975291354,88958.81651734377,79414.19295860242,83860.80050973946,76345.00343484798,94820.32213913502,93090.54922872489,93292.31707640462,84219.712455786,91747.57088566388,92658.77026661052,88840.30109625593,87196.27378029906,85327.76738791312,88431.71778733566,85486.16626915771,78523.90369314456,80451.2855070871,80682.34831959405,75405.7200545242,94315.31757216716,93261.84806215079,89109.93119557771,97313.23910524616,85378.01222039896,80486.91691003436,76887.61599995919,85299.60022670776,82110.17089305734,82429.47057942724,95427.12692955145,90461.64186200475,87161.15584143857,86352.0082315055,90973.1123067215,86014.34550977014,82564.45003567685,88861.27506138623,87953.51702258189,92936.4127440282,83104.02464357483,94231.77792554062,81913.08694012355,88204.90879561724,84624.88582906888,90245.85073128177,86632.57563065435,88509.8205557196,84784.61663357518,80203.09220892105,79999.13934789809,82214.7103456012,85489.90737207621,84879.39970597696,88402.25213926753,83432.95427113501,87908.56132471432,92990.84862571009,86425.6720192099
Adams 5H,DGB_Diesel,62394.27333333333,60254.53990785899,65478.646691484944,71268.97875768201,52051.82295030212,52802.49762511338,69048.38403991217,52450.64950602945,64489.04928695528,60793.438514578585,54438.81921944573,44813.25418884713,76275.76959089587,43654.8678534307,77404.2705282407,48981.61642195641,74351.39279052905,57900.97569772001,60177.103466231325,48756.74973458707,48393.619033977455,60239.6690411117,45545.904515675866,66116.12989081553,71980.21231489496,69878.83696441283,58858.039772965676,80166.82734474819,68222.69782218571,54827.31459858319,67150.63273965346,63218.7476374172,81889.01211094376,43102.207790381864,64808.34046381685,67975.77214408468,71543.92826103214,55835.99829936906,60060.38922312326,65451.69676433185,64509.364982147876,70446.80105466815,83751.83184483761,55639.21762298456,50701.92850909161,62586.34713801099,64472.93539863235,68718.63655249892,52792.73398677484,46611.787855924245,70697.06532143334,36025.97748583448,66043.40951864023,66542.25689690084,69155.54052515219,47159.38808568247,57356.88307599996,86278.22233621721,57521.26562307655,73572.15207407744,62604.974108455135,67771.046012169,72343.03361955093,55569.467923394244,97888.43113355976,62540.49065770454,51639.90690827807,44969.49185751982,47936.918091831634,50739.05316846125,67947.76037308274,64178.69807448108,62874.498866683614,53537.19252479567,57400.27653101504,61309.83731229646,67326.7639480276,58041.30802761986,50165.78315552944,74535.88433606803,66884.79983132667,52310.970965679226,63446.19991969895,59495.07183960019,76971.85116846165,48537.74147991718,85669.82962162884,58483.91011049125,68372.90811584293,70427.48332408194,76124.46662890368,72603.35589581075,80782.73364265711,72596.81600278176,46303.37412549386,62495.50693282117,49876.136932338304,54218.16913209956,55935.523416872486,42758.708207986994,60779.662773014395
Northern Islands 2H,DGB_Diesel,89751.63666666666,75683.54148282364,90632.11907645864,116112.13560528736,73172.42799547294,79588.03653389543,94754.24821779506,102916.27637036427,101165.1489427507,95394.4786237206,89582.82160520276,75666.04725832184,124897.93568633027,61775.77102337389,112264.21858462068,76417.87606246758,111107.7023314414,64779.800367466705,74028.1897838213,62340.420890179164,79486.48943770198,101466.68312163108,60978.224337062566,81513.52878875165,85715.09963167713,107864.31483065602,89453.46765280863,101935.62164269298,102030.81509366879,107951.66249350717,74587.6022729145,99512.0303008696,84653.1023548553,45559.43824973696,69230.85748381785,102977.85731575353,115386.59859335485,95650.4304766375,96432.75217604183,79078.46350073678,103190.72102847221,110001.83277240812,107556.37928607837,83140.20518268319,81178.63829490307,67576.79481428371,95752.37896800759,85967.81921203357,86098.11582977728,53198.90755255746,100171.90681750058,52189.84811118282,69080.11204895603,98678.61205913745,88976.94163927174,75259.7111634984,87950.89504739972,110962.0082812567,120865.86605356183,87077.74736594422,133178.40554502956,81731.51412866531,105309.96280087762,105812.70071251261,128178.18524403345,80495.56286612264,81473.76274713149,64088.59610268823,65707.75098670501,127860.57695349316,109393.515081763,98986.67470535157,85372.68898888491,97570.22163097977,67891.92718440473,88538.7077309058,99364.02046633873,78698.26546067925,67447.48943369476,129750.87650152014,75150.86445479024,54600.6738399857,80824.93105967178,101691.06348412712,93959.82732408984,84656.85626508512,90301.44717770751,88121.10818991561,79382.28885574,92147.37576005464,86354.7361376426,80587.07024241786,90337.60834279215,97354.43413471889,101113.1009315004,82006.79322786664,68074.13810670318,112152.52716340256,70649.55628619985,84029.02750744173,75527.22182660714
San Luis Obispo 4H,DGB_Diesel,107244.38699999999,79310.61084802706,101376.30556526671,118494.66645998284,95051.74348771569,103627.57225805373,136459.47560339904,124804.04240028141,117045.1436017072,104374.58008996266,96319.78285101434,89829.44931558696,137629.93282221322,80142.31605133235,121912.92400286789,62827.24935565696,136704.9297424365,99356.76919541226,91249.92965632425,77434.58687836432,104859.86956901973,120416.86526537662,64968.14516288674,93264.57739445074,128979.24050978069,126187.35104982629,115609.94506125533,111197.93045349054,127127.17095427506,129082.54693688531,86645.10425844243,122450.98239882781,117577.0665190449,54143.69947561621,80109.9766333542,83219.49857990276,123232.32197812911,133233.49178986344,118673.24891058702,84885.93042847622,134342.36926144167,126446.66036814653,125067.87895428385,74480.94281499732,94309.70765580946,75102.97329167243,104788.38774131518,105789.57243530516,100738.63089124086,68259.50427813109,117734.15654513202,46238.07196187321,94606.9393102426,107237.66665410253,107678.76070449936,96109.55125241492,97792.82538094441,132602.20914496,134082.39002623668,116980.69613860041,120040.87251405761,109866.93903139493,119903.76680885271,135908.49861040193,131557.8728156207,120603.70251500138,114333.39743910466,69052.71349329501,110766.92193273592,111506.86536756658,115153.81260426418,112367.70308225391,91285.2279099983,122487.50517752998,80647.45698284259,95467.32240515761,118029.25415460207,98125.85004841253,81052.09411336102,125480.86827160444,108479.5163174373,62946.74381237403,87106.158254658,110602.92195322327,110095.50174908343,91085.30630613977,113840.96734322584,104135.11301592582,114518.91523802283,134505.03463521806,107090.07559846414,109029.4644957589,120533.14366288084,111287.92871850298,112834.49019759131,87109.29086335811,83950.66086435295,131892.24793236115,67323.41661609958,100080.93973606358,95910.74663393403
Clay 4H,Diesel,100410.38816666666,89571.36638745476,105275.382640048,100697.15228744852,118017.3712183914,91880.81074426114,99670.68606794724,95216.56196045993,87062.1207941656,106677.74924990085,91118.19156560973,84785.25853578199,93698.28612860445,97839.02036703246,104762.62761472164,106711.20468306143,111661.96252091958,114585.65175731173,99667.19459582055,122862.89671851665,89229.46851575618,103873.98912016615,109857.16286837748,88114.14999153017,94522.28939266494,91916.41985983615,136243.58036824624,93240.71742927734,113272.9152061455,106467.84946044619,105739.90226589121,107249.66869655406,126383.15699985878,102639.71191418047,92300.25061414177,88890.39539972163,91925.45891956211,119289.41305283607,96550.82948112825,97227.25864794407,99543.86043180106,94849.87299248873,109556.92421762597,109984.62410120397,111244.75758615957,100850.24653022275,95757.56736849433,104473.3658892832,108011.93134305066,91594.14800074394,116513.34595221005,96901.56900942928,119257.59262515715,100482.87124080237,114260.07135670944,102416.07246441764,100938.99542933046,103519.35262620775,118089.40847805535,93305.95532260882,92230.75936225727,103848.57812589113,106837.68667820204,86171.50295430611,99109.65362690575,96900.23339823092,111019.58380363883,111907.1550326214,91603.26097122925,99973.45856206283,107605.91448120525,124881.27381501906,86057.43995513445,105549.62956984922,122110.86630689865,96610.68122850198,93293.30226570282,90887.73247138459,105885.0105098055,107037.83157362176,93574.04994308576,106920.37255190381,100094.13366602443,87849.7722214472,110712.24312685386,95373.044897473,103557.198862264,101254.06660530336,104113.74660819996,89365.76731275459,96133.79171770348,88228.5426178433,103112.66812266495,91915.0547065123,106067.70811910414,103222.63705653275,103630.13974268203,108320.7451619871,95875.58113102701,96174.62960628518,99972.69020925692
Dewey 1H,DGB_Diesel,92744.55116666666,57609.631509598694,84413.12400849431,117727.0601451809,69546.19772321677,100461.56304748202,94194.22694522435,107628.73475812915,94278.3892597693,82680.65122627205,79827.72294566972,76747.97238243629,89976.1097594032,69645.15183624112,98961.10535933058,80531.06429590347,99380.1080149885,77188.04868876444,87772.66113693826,71537.5420364102,92648.89553012684,93644.94140431358,62784.87191490822,72424.27242923746,101345.95957936073,121072.57024741123,75709.00215316852,80533.77662154574,91292.16712337866,104990.91358227479,77768.61646865506,94788.81399165757,100042.12574620302,52556.68097942454,70466.11626623283,53511.873327121575,98494.64926198652,92004.59075815923,80712.50618427161,82401.10650544032,91456.95668810993,97353.81568592454,90135.67486012976,81537.85676640844,77976.72239746868,56546.28958619009,84901.11199940101,79563.54106844316,85311.38005510985,58854.44003189405,92777.91569322818,46503.863435300744,66759.20855249344,88113.86157845723,84035.19402067638,74244.0866645015,87510.9330720177,83995.80468180258,112567.54159053955,78964.02239266486,91540.80330494772,83136.5875800849,110207.50477778859,102595.68020345189,78632.75345513136,92500.84006929847,86579.26768107872,65361.83320823513,79856.24054832803,106021.14656024899,107352.52326320672,75911.41551081577,84708.7513548152,93335.60854717069,74733.11798195314,90750.1413609722,67484.16033190295,65666.71869567367,66273.44970969419,101262.51402079548,76909.2256219061,54851.78578337367,79786.08049216791,100556.94402884244,82981.18839286974,76364.8967171561,92971.33795386535,83034.76606092566,88732.8601126932,100108.7228079685,102236.09750906412,98032.73606748521,94405.83110211685,91921.30357079604,106232.41961147788,87353.53502975575,79316.09231421664,86032.11436169155,73309.55803152434,70484.12172756143,82944.99116169322
Jefferson 1H,Diesel,81927.764,90340.43334629053,77825.2565455356,78997.52341823993,95474.60155346517,80678.64753839474,84023.96847574554,86032.37044862016,86328.60484096552,92939.2050903158,82018.36850675853,98987.79479144223,69414.78976607442,75054.83056734875,75969.11273481202,79965.91272562172,84791.51815706196,77770.13998862937,78878.43945835877,79553.69190954135,79261.53351127858,80897.64628933503,89001.18753267765,87105.01911827362,74629.29752184694,86955.04829914478,83328.95272543625,79597.06623142635,83619.83818654256,78920.9855414584,88845.93913495916,85531.4302429482,76416.72855483218,72063.04652298203,87319.22060094331,73471.81596199985,82211.05699756228,89560.34659229462,80104.98842088453,87988.00786377683,99875.39564539707,88721.04867508514,87342.1755983832,73880.4970593799,79716.76274795829,83342.24189279907,74113.51682883014,83304.14542670602,81214.05518770922,77277.1327362728,68215.38169112116,84597.16443633946,82843.35817229276,89217.85206100639,102827.8002578715,95671.29435085806,72320.92516530807,80774.52481827475,97937.87532057989,87397.88824063694,78149.84701966947,87695.8257328167,88544.84227878429,87564.75745000849,84171.60942008928,74850.48459186347,84523.6029582386,81950.58167356382,80802.25938322081,84604.02185227854,81995.05090299546,88604.47430138517,72766.10309547286,75781.50409310144,87145.45359091896,86165.38037937334,84911.5181787762,85502.14228890327,77155.24978636847,83439.01346085852,80529.43413684158,90673.78186788484,87844.556785268,80488.46469453069,80389.8710018644,79469.61046987545,71570.5159937029,95958.71895535667,78677.12417272964,84559.51075713453,74799.5744707573,119117.50566504487,88291.97041248031,79172.29781284739,84218.09715275823,85148.06687660683,70598.5355468855,91635.25696125583,74438.39113919147,88515.80536249571,78968.48318702463
Lake 2H,DGB_Diesel,128090.87333333331,128310.30766502711,126047.37425321757,159996.89384322552,122710.85999869194,139576.03449286855,153928.24629282433,127811.55726115592,167910.07912127118,104794.26542505743,133297.49739961937,117369.68507268518,143433.63902902498,93104.61246545917,137546.28507944077,76500.31716201354,174335.39858821392,124654.80090513254,120351.39256701405,91296.19882449017,92656.58441402293,166018.5388766049,95781.2768993771,102871.21846734572,176383.36414636226,156252.43528073176,127219.27091583976,137660.96952949025,132308.75148259057,171181.04575642137,73572.17237353121,163905.3057029962,160011.12293125797,63950.10095246471,132052.6282540417,137178.7712686177,159546.1581833117,112332.06322145693,167813.09764402994,112882.54523715758,155004.56274141322,153166.2823449191,162807.8001830289,105741.66687890903,159182.19812416148,85263.40926868291,161805.42132227164,139070.43961360242,120549.08392728926,69046.64165740156,137760.91313987251,67687.76318608155,128707.43724588666,146766.0143623046,128648.60426244291,118810.04135885675,122578.13490432367,172446.88675595415,175378.54125953378,173721.06062205555,166890.475823427,139751.1414582387,147648.70758045287,139895.23702469715,162434.55986377134,118944.03303322081,103529.64065139432,93460.4436236184,126035.6616904239,174423.3340441678,159278.39577085536,141362.89031144595,140041.70528539183,126946.33627330497,111699.40117743464,135151.5918927236,127421.28695626635,120871.91580489617,93360.17181367325,130534.42052814183,120231.31061311194,88519.43725708209,95951.02571739173,134184.6093813729,123970.4746627926,110090.39612287909,129600.16406746501,116310.74650585682,151918.79990858954,128878.97294669386,147519.54540476264,120593.49198517544,159175.17169405037,145176.9299018352,155940.83542681983,103779.87297672649,106770.38199733142,166593.78237646224,95824.06788340944,97244.11158373668,86210.84038437212
Clark 3H,DGB_Diesel,74992.24626190476,75433.44838063922,68098.97110972829,80391.94701217559,76786.64752777656,78084.928635438,82810.21996957847,95865.02471580237,70639.70251534846,72798.20929281048,69546.96687035503,64817.39681787274,88472.64659087488,62848.435092854175,97408.051076084,69024.10124726762,80047.89118483954,77490.33867211931,75644.11880925886,55987.0094041858,63232.87815594983,77012.61684838559,61055.8157346401,64477.9724470515,96124.0362434515,84411.5924263251,76288.35672900328,66847.43975625021,86867.94683970518,85293.04678172004,71095.4159133613,73403.27116272358,97481.21329252255,58694.07828165891,72738.83247568145,73371.63103827223,79224.41786549972,81186.15788922088,76614.39000690437,63090.22645643235,85330.75229960954,84798.12334557051,85180.74437343355,73905.4597829504,67727.17252123369,60896.24939413487,105443.75597692105,76179.60128945943,76532.74704435054,52686.689971224136,97904.32168898481,43720.560086264246,70711.82501097953,77472.14159906613,75596.00094855773,59345.46049915474,70220.85835376152,89997.36891815806,98423.65351618145,78556.95726950877,77612.32814527924,78337.04546940235,98190.50532389503,76579.53707507977,85256.42194914864,75966.64888761508,89301.67097287865,56423.30402417668,58749.1918413938,79623.92262917549,94467.60938305431,68475.73638811069,72727.39876873777,77627.17094140123,62601.70772043081,80947.92818373398,84261.91978223181,69612.29640756127,54917.130296118754,86165.76451669801,72068.49153678655,60156.40980144966,59234.281001239775,68995.94593246034,71422.60630174671,64693.823942809344,92978.52068934545,73016.9649475239,76680.34761356075,100783.31532618946,78395.92710987867,80470.65951140733,97236.42998112134,66935.16730985015,78214.32506304263,66685.69328985689,58821.47440704597,82253.21319854794,55134.31198557077,79273.80446368987,65821.17867199176
Chambers 5H,DGB_Diesel,85032.69792857142,62550.94337468118,74633.92243854865,101238.88591495261,73048.2599884184,92792.08585791872,93955.83700763737,92452.79408040794,95366.87491689545,83305.04415459365,82081.01393620622,71809.92860998165,80386.51446873521,71519.67825276569,97777.35574924365,53130.53937347724,94735.86542811214,74941.84528100774,82211.44626564148,61542.9074523499,79234.4188945463,98446.74225010331,58759.664909250474,67948.28493509023,99429.71601408237,99671.53244864062,75018.6185693109,82416.01641834436,75489.39034485976,77191.33594612479,74695.72337374673,94600.00762033071,89733.72406873935,41388.21635225955,67367.5754800003,66977.73238372753,97351.38018272693,82635.94496289256,83727.29054235668,82296.79479950816,81578.59121066335,94282.47233164805,86721.50653969834,69682.44026586374,78602.76408395982,66775.2256178404,83085.52836657064,87849.99263741443,77698.17621049758,61606.62522004551,89472.5668033947,48951.156331622784,73612.60297739888,81479.04792884809,81515.7665146514,62673.18564789165,78417.5687098551,93993.46880037618,96953.2856240209,82143.12444502115,98819.98007514194,84255.02848624083,82977.89573061155,97973.21857694931,85480.49398184354,87961.99300218189,73709.6708787614,68088.5887343069,76727.43040120749,101450.67617478306,95031.84241444443,86302.26529827478,66124.71193277917,105129.38219382933,73705.54106994701,85418.01934153022,81690.64511917435,70319.10090234809,63998.25336710997,103792.56416239758,81706.0741348321,58967.50380497372,72731.67606039201,96378.34830993737,87109.19145636217,68302.15287647075,92797.2192535192,81746.62781284885,90627.84209859683,91914.84165856878,92279.73722270672,103700.78238026805,91132.41493833666,82295.51273591809,84741.176431232,73933.94956914948,67706.1048516203,92623.52062921539,76166.20394048974,79530.81566835465,79938.65625023175
Plaquemines 1H,Diesel,128218.79933333336,132357.72183917082,126767.34059332464,99701.75553459601,116328.279046096,102205.55202706375,122979.86129720898,136973.57434446103,131303.52667574107,89970.04099709593,130440.33467730448,113228.01155482083,146060.47993958017,124903.40273436018,130545.48414668783,118440.35482005605,111624.03626391178,100393.7753979136,120241.19626114579,114762.47584462115,120049.30171705534,113108.35709913033,118571.79002775221,135855.7163426824,118052.97665351554,115773.1694931218,131846.64540428825,128472.03572428328,117693.78222783365,109055.07199844364,91376.53246376755,110764.4798059754,85711.8345953227,120771.04722977433,98643.71330449518,127174.62792965562,99180.07611993595,104957.83650822779,101882.03327755534,100064.80961074216,113875.89982742719,129318.61972006549,135381.84014652317,127327.11448014126,130868.83728815406,131379.89138085817,81030.30430066117,116434.39981599116,128512.29733781336,87617.1619154302,139029.60886277736,124744.17463810438,95221.6151693836,133894.62969657092,134753.41484629115,115295.13262657392,118357.0634442391,121872.11179971337,133183.27567816444,116544.19677008418,132052.03011853623,144155.5020708402,130428.97502126184,134823.3460231526,135863.81731341567,99163.34185085869,78259.0797337586,122293.21825788695,130640.15913948131,117351.88546520263,120947.75497546433,132203.53127519332,97212.63009473459,128496.64989361499,132916.53931447616,107516.26690484816,133038.94174516478,106252.93921223796,128755.31118066295,134888.25902175164,141614.46914549108,126309.67201700486,124764.05393603175,134119.240542647,103524.74874159742,127416.02807092748,124777.61757570742,122932.44777130388,84233.78561279617,105437.14908750725,103812.78909654771,131177.49035924568,127194.51732075274,138535.9144034054,139369.26625663153,125219.3085705677,136989.17983946195,103354.47277575458,125238.34543568241,113346.85920658383,126232.755675081
Sac 2H,Diesel,106305.97416666667,107311.48578047121,96476.32049053513,98821.22212192773,108496.35761875148,102259.12527684956,95133.89794911176,113281.8594295619,97164.34565201479,102086.93640705361,114459.05585571821,108249.04957200607,103805.76253810491,94985.1083753004,107994.01215080445,103081.40670662472,110036.2300952196,101206.53853535882,97597.39209785468,95455.30974178271,94507.49419056032,101863.21915659324,102237.0857470433,91474.18367951975,110063.53767581537,113523.75485802696,100784.61961556396,102714.40782667999,100906.91963525825,116621.25816391718,104749.1331701869,98193.228766493,96274.92091207248,119969.73867410392,116112.93132895266,123503.302896894,126096.12991140778,105982.2424408559,95433.16121465614,98979.31702318872,113540.56376594328,104732.5361809354,94927.223503667,105615.9114391058,103423.09476137103,94812.34138891917,98995.53579230451,114342.90385234231,116065.89562017801,97754.15572157885,102740.4244090461,93552.81545183834,101795.8707959718,107319.7892509926,102185.75164826275,107312.2639125242,109282.58329994684,103918.48266196114,129126.5253674297,100456.67897403934,95337.90463303318,95395.77215589496,100293.74288468274,98570.29694874973,97800.53757467485,92841.73872400295,101854.9661516203,90676.23172457072,102580.67325557675,100407.67947202793,107211.12003544944,106909.7409260461,101909.36741919754,113340.81452758954,110198.22724781373,127769.8274017713,102176.46287012861,105740.73203185138,110067.26894823756,101637.7287013685,102469.77166329352,118163.77943812813,89237.72767465377,96489.01461695052,95749.17647226824,102237.31777998511,91409.23282967365,103405.07128272383,122278.11816555538,108701.35640535614,103478.4831637585,109826.12205369887,94350.06833129234,101681.0303697782,100919.96388454003,108339.64127410042,101882.75298199985,110032.6918366024,98077.38317960048,99429.42060450788,112596.90144574257
Bourbon 4H,Diesel,161665.53500000003,159896.35220531898,165157.35013664156,159416.45498383293,165044.15205269516,171080.0700531656,156835.5601686708,153801.87665954314,173750.2062942969,164258.39724475532,157053.88518773354,151625.9609868001,167741.2043044494,165694.34806449644,164145.2935980048,170739.84969220732,166045.16705182006,160119.11899021242,158890.00198192341,166176.46293937863,159712.4979676524,162180.8727739229,176035.20104830843,159639.83424331102,151088.1536735362,166017.76270845602,161697.01892092716,160910.47378414858,161855.08825075463,154648.4199111194,157418.24682964498,158297.9078136253,167092.20746470752,157876.3233079544,163358.8360703074,153866.4308408138,161277.3068835917,161084.22077145093,171265.16726760135,169569.57122699404,164096.16895989573,157890.25318081613,170041.0757786149,156776.88378495036,165605.3691093511,167211.51371141843,159225.5822279323,176122.09449661392,155063.3119715397,156994.5422394766,157571.13962458624,156299.97785261823,160873.21167165178,162385.1384492685,165470.3779286932,171321.14513933388,165099.2347491375,161075.95584060132,177314.48262406868,160100.96988930562,159508.3164711257,166241.45982945658,160539.27516092666,161051.95038438574,163192.8230695676,164919.23087794476,150965.64197530402,165208.92945133176,155278.255945724,161930.06328941497,158575.80654524558,175060.8979909917,160046.39551437832,170272.57186971,163520.19215309457,177745.18904585458,159114.4017476711,162349.8906034381,159682.65234729229,166724.31378509337,162967.6269695906,160578.681134468,151400.60118841208,161575.8936676897,158717.227393895,169787.4097423704,158644.4627808916,156794.97168063096,175853.7528726141,161467.48267805993,158765.41410721888,168952.27024852415,159193.74029009015,162874.78748635692,166205.115485269,172793.8007526744,167845.76400984515,161344.9201015388,161885.62230212172,154381.26059713663,161563.39333121892
